ID1,ID2,lat,long,alt
L625045,Santa_Fe,35.0841663,-106.0501564,.
L866741,Bernalillo,35.0855183,-106.6746604,.
L140687,Bernalillo,35.0864029,-106.6737442,.
L897762,Bernalillo,35.0873268,-106.6844559,.
L865201,Bernalillo,35.0878887,-106.6763771,.
L1047741,Bernalillo,35.0916812,-106.6829967,.
L1920458,Bernalillo,35.0918217,-106.6750145,.
L887657,Bernalillo,35.0928049,-106.6853142,.
L846105,Bernalillo,35.0932504,-106.681492,.
L873779,Bernalillo,35.0999679,-106.6701221,.
L895832,Bernalillo,35.123173,-106.6875029,.
L909294,Bernalillo,35.125946,-106.6877174,.
L835751,Bernalillo,35.1277712,-106.6830826,.
L2076220,Bernalillo,35.1286311,-106.6834366,.
L865290,Bernalillo,35.1294559,-106.6829109,.
L839340,Bernalillo,35.1297718,-106.6816235,.
L822394,Bernalillo,35.129842,-106.6829538,.
L1397431,Bernalillo,35.1307839,-106.6823222,.
L1044320,Bernalillo,35.1346021,-106.6947944,.
L148809,Bernalillo,35.1348457,-106.5184326,.
L1044197,Bernalillo,35.1378089,-106.679821,.
L381188,Cleveland,35.13927,-97.39471,.
L858424,Bernalillo,35.1427221,-106.6835976,.
L1009766,Bernalillo,35.1427747,-106.6590258,.
L834170,Bernalillo,35.1465997,-106.655767,.
L1044311,Bernalillo,35.1478915,-106.6839724,.
L1036587,Bernalillo,35.1522141,-106.8186736,.
L889032,Bernalillo,35.1602052,-106.6744566,.
L864270,Bernalillo,35.1611261,-106.6742742,.
L866269,Bernalillo,35.1613893,-106.6748321,.
L112902,Cleveland,35.16193,-97.40503,.
L823339,Bernalillo,35.163354,-106.4700508,.
L800307,Bernalillo,35.1642662,-106.6763878,.
L974607,Bernalillo,35.1650512,-106.672571,.
L999770,Bernalillo,35.1697902,-106.6597252,.
L756217,Cleveland,35.1725104,-97.4417138,.
L3184491,Washita,35.1740983,-99.0513153,.
L837978,Cleveland,35.1951338,-97.3822117,.
L864681,Bernalillo,35.1974484,-106.6459608,.
L1021390,Bernalillo,35.1986407,-106.6471303,.
L886844,Bernalillo,35.1996577,-106.642828,.
L847091,Bernalillo,35.2007273,-106.6383648,.
L872900,Cleveland,35.2036203,-97.3014879,.
L899267,Cleveland,35.2052333,-97.5030184,.
L801937,Cleveland,35.2072671,-97.5007224,.
L1012840,Bernalillo,35.2087399,-106.6055453,.
L993442,Bernalillo,35.2089152,-106.6066933,.
L1012838,Bernalillo,35.2096866,-106.6072512,.
L986405,Bernalillo,35.2158576,-106.595428,.
L825926,Cleveland,35.2163134,-97.4011803,.
L826102,Cleveland,35.2165237,-97.4011803,.
L862836,Cleveland,35.2177684,-97.400794,.
L838442,Sandoval,35.2196792,-106.6081309,.
L219675,Sandoval,35.2198194,-106.6224003,.
L865388,Cleveland,35.2198253,-97.5192833,.
L1035809,Sandoval,35.2204921,-106.6059583,.
L863273,Sandoval,35.2208274,-106.6053575,.
L872911,Cleveland,35.2215373,-97.1907449,.
L845544,Sandoval,35.2220632,-106.626606,.
L1049099,Sandoval,35.2267609,-106.6507673,.
L859122,Sandoval,35.2268924,-106.5992582,.
L2069770,Cleveland,35.2275321,-97.3008728,.
L634929,Sandoval,35.2340874,-106.591115,.
L589798,Cleveland,35.2427276,-97.4295259,.
L874234,McClain,35.2478622,-97.6190186,.
L799993,Cleveland,35.2490888,-97.4780631,.
L1049107,Sandoval,35.2547662,-106.6667747,.
L874214,Cleveland,35.2564133,-97.3634148,.
L342875,Sandoval,35.2626582,-106.5929197,.
L818142,Cleveland,35.2882267,-97.506237,.
L840118,Cleveland,35.3034983,-97.5420284,.
L857682,Sandoval,35.3225487,-106.5587997,.
L862088,Cleveland,35.3453228,-97.5219226,.
L915689,Sandoval,35.346968,-106.5417409,.
L801770,Cleveland,35.3508359,-97.4206638,.
L894489,Cleveland,35.3608811,-97.3769331,.
L999621,San_Miguel,35.380093,-104.17099,.
L830982,Canadian,35.3972188,-97.7476895,.
L1040442,McIntosh,35.3983558,-95.5994225,.
L1038802,Oklahoma,35.452324,-97.6452935,.
L978335,Caddo,35.4819286,-98.3545661,.
L1147763,Canadian,35.4838419,-97.7484083,.
L884694,Canadian,35.4847854,-97.7489662,.
L1434135,Oklahoma,35.4848955,-97.6699579,.
L865275,McKinley,35.49145,-108.88243,.
L1434134,Canadian,35.495712,-97.6904541,.
L869912,Canadian,35.506518,-97.6887131,.
L1137409,Oklahoma,35.5095923,-97.6643372,.
L2316031,Oklahoma,35.5161246,-97.469244,.
L1047737,Custer,35.5249617,-99.2721176,.
L1019228,Oklahoma,35.5253459,-97.6133966,.
L1435680,Oklahoma,35.5266959,-97.6050352,.
L970856,Canadian,35.5311087,-97.7261996,.
L1147781,Canadian,35.5357186,-97.7066517,.
L871246,Canadian,35.5368011,-97.7066517,.
L799485,San_Miguel,35.5374647,-105.161047,.
L1031942,McKinley,35.538652,-108.6485195,.
L980887,Oklahoma,35.546439,-97.5784636,.
L1140393,Oklahoma,35.5478707,-97.5997925,.
L1041224,Oklahoma,35.5482198,-97.6011068,.
L1006228,Oklahoma,35.5482526,-97.5807488,.
L800342,Canadian,35.5482897,-97.9408407,.
L808507,Canadian,35.5495467,-97.941227,.
L906324,Oklahoma,35.5499657,-97.3811817,.
L1434129,Oklahoma,35.5512937,-97.5829469,.
L112943,Oklahoma,35.55436,-97.40432,.
L873140,Oklahoma,35.554365,-97.6018524,.
L884029,San_Miguel,35.5546443,-105.3838098,.
L1041193,Oklahoma,35.55639,-97.6121306,.
L909256,Sandoval,35.5597067,-106.3585567,.
L1279410,Oklahoma,35.5609461,-97.62375,.
L848972,Santa_Fe,35.5667237,-106.1060858,.
L861265,Santa_Fe,35.5698829,-106.1199796,.
L1020267,Sandoval,35.5734696,-106.7578948,.
L1434133,Oklahoma,35.5756351,-97.613464,.
L971469,Oklahoma,35.5760614,-97.5798529,.
L1434131,Oklahoma,35.5776459,-97.5805032,.
L978162,Oklahoma,35.5809304,-97.5863171,.
L2822982,Oklahoma,35.5831878,-97.5997347,.
L1004731,Santa_Fe,35.5983614,-106.1231507,.
L1066964,Santa_Fe,35.6023928,-106.1217499,.
L861198,Sequoyah,35.605254,-95.0325966,.
L1025413,Oklahoma,35.6070695,-97.6091406,.
L1036727,Santa_Fe,35.6211055,-106.1082731,.
L858434,Sandoval,35.6211633,-106.3258553,.
L798944,Oklahoma,35.6216778,-97.5031471,.
L1025160,Santa_Fe,35.6237796,-106.1031353,.
L1049955,San_Miguel,35.6285586,-105.2474785,.
L981773,Oklahoma,35.6369299,-97.3868465,.
L2412856,San_Miguel,35.6463145,-105.2286879,.
L328374,Oklahoma,35.6520272,-97.4981027,.
L731953,Santa_Fe,35.667094,-106.066153,.
L624640,Santa_Fe,35.6735438,-106.070981,.
L894068,Santa_Fe,35.6752172,-106.0726762,.
L2406658,Santa_Fe,35.6865396,-105.8954036,.
L624999,Santa_Fe,35.6883589,-105.8938587,.
L942502,Santa_Fe,35.69,-105.89191,.
L1140987,Santa_Fe,35.706184,-106.0776984,.
L633313,Santa_Fe,35.7068653,-106.0798645,.
L992352,Santa_Fe,35.7070047,-106.0796285,.
L832810,Cherokee,35.7076319,-94.9619579,.
L909790,Santa_Fe,35.7148799,-106.076088,.
L902820,San_Miguel,35.7444921,-105.2316856,.
L870819,Sandoval,35.7679737,-106.2578852,.
L870560,Los_Alamos,35.7896207,-106.276803,.
L901755,Los_Alamos,35.7899689,-106.2771034,.
L835895,Los_Alamos,35.7941809,-106.2061214,.
L849134,Los_Alamos,35.7953993,-106.2052202,.
L154235,Mora,35.79786,-104.98182,.
L900884,Sandoval,35.8061197,-106.5618896,.
L797742,Los_Alamos,35.8251903,-106.1839664,.
L667956,Los_Alamos,35.8255904,-106.1814398,.
L837456,Los_Alamos,35.8263255,-106.1801201,.
L842847,Santa_Fe,35.8265212,-106.1707914,.
L830855,Santa_Fe,35.8745505,-106.1408043,.
L862835,Santa_Fe,35.8745853,-106.1416082,.
L852866,Santa_Fe,35.8747939,-106.1414909,.
L870544,Los_Alamos,35.8812269,-106.3023806,.
L1024756,Santa_Fe,35.8911361,-106.1288738,.
L1050848,Wagoner,35.8956557,-95.430336,.
L625012,Santa_Fe,35.8965596,-106.0163498,.
L798926,Santa_Fe,35.9754709,-105.9170866,.
L1043980,Santa_Fe,35.9777978,-105.918932,.
L818648,Rio_Arriba,35.9955076,-106.069479,.
L882123,Sandoval,36.0206938,-106.9593179,.
L937334,Rio_Arriba,36.0218913,-106.074028,.
L417005,Cherokee,36.0226549,-94.8868561,.
L905884,Sandoval,36.0463188,-106.9689739,.
L219793,Payne,36.1000983,-97.0825293,.
L112948,Payne,36.10092,-96.98664,.
L836834,Payne,36.1050116,-97.0837355,.
L477531,Payne,36.109441,-97.0447576,.
L210195,Payne,36.1135912,-97.1062865,.
L951773,Mora,36.1144768,-105.2134788,.
L838483,Mayes,36.1186023,-95.4044151,.
L722554,Tulsa,36.1200583,-95.9845018,.
L907363,Tulsa,36.1224502,-95.9838259,.
L1009289,Tulsa,36.125674,-95.7719421,.
L451979,Mora,36.1317064,-105.2331785,.
L895556,Tulsa,36.1358992,-95.969063,.
L658692,Noble,36.1597065,-97.2143269,.
L978004,Tulsa,36.172335,-95.8666778,.
L999738,Mora,36.1781808,-104.8153424,.
L948226,Payne,36.1869444,-97.0527778,.
L1045220,Payne,36.1883233,-97.132325,.
L286704,Tulsa,36.191279,-95.8157719,.
L823275,Tulsa,36.2157828,-95.9263945,.
L1335439,Rio_Arriba,36.2206483,-105.8759571,.
L897543,Tulsa,36.2232266,-95.8579445,.
L847903,Tulsa,36.2235252,-95.9038103,.
L1335508,Rio_Arriba,36.2299961,-105.8572468,.
L909979,Tulsa,36.2327467,-95.908885,.
L1073070,Taos,36.2575639,-105.8099717,.
L922610,Taos,36.2971415,-105.7731056,.
L901717,Taos,36.302952,-105.7653809,.
L1347035,Tulsa,36.307332,-95.9936071,.
L928309,Taos,36.30738,-105.61362,.
L845636,Taos,36.3308531,-105.7457364,.
L865187,Noble,36.3816286,-97.0942926,.
L1920460,Taos,36.3975202,-105.5590439,.
L1009222,Taos,36.4025677,-105.5876631,.
L502799,Tulsa,36.4060865,-95.9628296,.
L849328,Delaware,36.42118,-94.79693,.
L1030359,Woodward,36.4247702,-99.3735936,.
L467219,Rogers,36.426255,-95.6455994,.
L1044845,Noble,36.4348009,-97.1035087,.
L1031792,Pawnee,36.444485,-97.0161438,.
L1048229,Woodward,36.4488434,-99.3048942,.
L1048227,Woodward,36.4501767,-99.3038106,.
L1028752,Rio_Arriba,36.4657135,-106.686902,.
L112965,Woodward,36.48499,-99.27552,.
L949542,Colfax,36.5085841,-105.2714145,.
L1044122,Union,36.5108952,-103.1152403,.
L698427,Taos,36.5171899,-105.5663395,.
L1038044,Woodward,36.5337175,-99.5593768,.
L1048875,Woodward,36.5438117,-99.5549887,.
L1031533,Woodward,36.5466216,-99.5583093,.
L1032103,Colfax,36.5482592,-104.5984268,.
L869264,Colfax,36.5510173,-104.6584225,.
L972646,Taos,36.5563263,-105.429697,.
L986562,Union,36.579006,-103.3084774,.
L852837,Colfax,36.5824521,-104.5822906,.
L890328,Colfax,36.592962,-104.6034265,.
L284099,Taos,36.593915,-105.4440625,.
L905860,San_Juan,36.6996683,-107.9850912,.
L112962,Washington,36.71579,-95.8959,.
L908966,San_Juan,36.7190723,-108.3416748,.
L924435,San_Juan,36.7207923,-108.2408452,.
L2349894,Union,36.7255478,-103.6847752,.
L1021631,San_Juan,36.7332094,-108.1835639,.
L112958,Texas,36.74276,-101.49262,.
L1039605,Osage,36.7443865,-96.6604614,.
L889792,Alfalfa,36.7454869,-98.1985474,.
L972417,Colfax,36.7687298,-104.1222811,.
L1052656,Alfalfa,36.7855558,-98.1871694,.
L871942,Alfalfa,36.7872915,-98.2500458,.
L1138878,Alfalfa,36.7903159,-98.1856728,.
L112918,Harper,36.79469,-99.64606,.
L1052659,Alfalfa,36.8000414,-98.2515693,.
L1052652,Alfalfa,36.8044742,-98.1924963,.
L866708,Harper,36.8284549,-99.9629259,.
L930843,Harper,36.8331093,-99.9623466,.
L903756,Kay,36.8402621,-97.3372418,.
L866717,Beaver,36.8616993,-100.8762717,.
L719180,Rio_Arriba,36.8689696,-106.584506,.
L866713,Beaver,36.8917031,-100.8732033,.
L866714,Beaver,36.9076614,-100.8581185,.
L753083,Morton,37.1178403,-101.6310196,.
L1022391,Morton,37.12159,-101.62453,.
L836480,Seward,37.1463269,-100.7672882,.
L1031901,Stevens,37.1939632,-101.335659,.
L1299723,Sumner,37.2090035,-97.2080612,.
L1003002,Sumner,37.2095504,-97.5242615,.
L990349,Seward,37.271594,-100.6493568,.
L1003014,Barber,37.2980904,-98.5799789,.
L886217,Sumner,37.39392,-97.28112,.
L970559,Haskell,37.4253888,-101.0204458,.
L677747,Butler,37.51942,-97.01281,.
L111702,Kiowa,37.55463,-99.27924,.
L1031908,Stanton,37.5633577,-101.7359734,.
L656029,Sedgwick,37.56442,-97.35222,.
L909400,Sedgwick,37.5748549,-97.2357416,.
L859128,Elk,37.5760794,-96.0375452,.
L622259,Sedgwick,37.5959399,-97.2919178,.
L833150,Kingman,37.6450244,-98.2820606,.
L857018,Sedgwick,37.6599575,-97.2394645,.
L857042,Sedgwick,37.6622846,-97.2402048,.
L861005,Wilson,37.6974043,-95.6744385,.
L618662,Butler,37.7030409,-96.9784641,.
L180411,Sedgwick,37.703575,-97.36442,.
L891662,Butler,37.7140922,-97.140212,.
L2486756,Sedgwick,37.7191542,-97.36099,.
L1039533,Sedgwick,37.7264656,-97.4851227,.
L866948,Sedgwick,37.7264656,-97.3689938,.
L1003088,Reno,37.7500865,-97.7811527,.
L1054353,Sedgwick,37.7701098,-97.3685267,.
L868578,Woodson,37.7937111,-95.8435249,.
L899839,Butler,37.8607599,-96.7651749,.
L111690,Greenwood,37.88374,-96.2363,.
L1034801,Kearny,37.9006619,-101.2552357,.
L1056130,Harvey,38.0430418,-97.3566771,.
L860172,Harvey,38.04461,-97.3552608,.
L473947,Harvey,38.0757593,-97.3407437,.
L1050558,Greenwood,38.1053859,-96.1510992,.
L996136,Reno,38.1580827,-98.4172668,.
L972013,Coffey,38.3110868,-95.9236908,.
L1477491,Linn,38.3390477,-94.6569566,.
L896236,Chase,38.3671657,-96.5867758,.
L832318,Linn,38.3677423,-94.6677386,.
L1050508,McPherson,38.3740968,-97.6250439,.
L861092,Lyon,38.3782686,-96.2649536,.
L760297,Barton,38.4484802,-98.7548161,.
L867463,Barton,38.4578903,-98.7011719,.
L1052066,Barton,38.4651488,-98.6551666,.
L1017200,Barton,38.47824,-98.63679,.
L1032622,Osage,38.4982729,-95.7112169,.
L632899,Osage,38.5002209,-95.7126439,.
L930347,Scott,38.5006239,-100.9071493,.
L859852,Miami,38.5488971,-94.7229002,.
L916423,Franklin,38.6364501,-95.2566147,.
L726854,Miami,38.6474613,-94.7053671,.
L996593,Osage,38.6479808,-95.5535889,.
L845346,Ellsworth,38.6480478,-98.0027676,.
L453098,Miami,38.6570298,-94.9248791,.
L1001276,Osage,38.6645369,-95.5883951,.
L1011761,Miami,38.7046688,-94.6492767,.
L111738,Saline,38.7784,-97.64526,.
L607455,Douglas,38.7956373,-95.4294991,.
L835399,Johnson,38.8006208,-94.7399375,.
L831074,Johnson,38.85013,-94.6793082,.
L831075,Johnson,38.85013,-94.6793082,.
L895155,Johnson,38.872993,-94.728756,.
L1955461,Douglas,38.8744631,-95.3695679,.
L882551,Johnson,38.9108513,-94.7225139,.
L836016,Douglas,38.9126211,-95.3493462,.
L833377,Russell,38.9267648,-98.4940195,.
L833334,Russell,38.9283006,-98.4892988,.
L836160,Douglas,38.9295024,-95.3635597,.
L1038909,Russell,38.9351108,-98.5770607,.
L794347,Douglas,38.9412529,-95.4077625,.
L480019,Douglas,38.9597759,-95.2471626,.
L724604,Johnson,38.9643475,-94.8420525,.
L1196180,Johnson,38.9648146,-94.839778,.
L864811,Johnson,38.9689605,-95.0085425,.
L931570,Johnson,38.9774433,-94.6202391,.
L840133,Johnson,38.9780626,-94.6614781,.
L889907,Johnson,38.9794784,-94.6324325,.
L938983,Johnson,38.9846325,-94.7917557,.
L836204,Douglas,38.9893026,-95.2226257,.
L864817,Johnson,38.9941724,-95.0182629,.
L998009,Douglas,38.997913,-95.2060189,.
L982735,Douglas,38.9997424,-95.2056742,.
L1022154,Douglas,39.0119814,-95.228548,.
L894585,Douglas,39.0185168,-95.2120686,.
L675423,Shawnee,39.0234514,-95.695188,.
L111684,Geary,39.03852,-96.72455,.
L712363,Johnson,39.0437195,-94.807055,.
L1028139,Wyandotte,39.0491855,-94.6547699,.
L868577,Shawnee,39.0546344,-95.7298851,.
L627025,Geary,39.0739774,-96.9241333,.
L805884,Shawnee,39.0790913,-95.7711697,.
L854736,Wyandotte,39.1160937,-94.6101487,.
L875851,Leavenworth,39.1252663,-95.1470947,.
L1030453,Jefferson,39.1255326,-95.4550552,.
L807948,Jefferson,39.1256991,-95.4537463,.
L836052,Jefferson,39.1719479,-95.4393404,.
L633152,Jefferson,39.1738148,-95.4088247,.
L934046,Clay,39.1873292,-97.0014238,.
L998135,Riley,39.2395261,-96.5859261,.
L1043804,Riley,39.2462465,-96.5818834,.
L692110,Riley,39.2463296,-96.5928698,.
L985145,Riley,39.2484732,-96.59729,.
L354384,Riley,39.2505015,-96.5955127,.
L1036568,Riley,39.2517301,-96.5933847,.
L828919,Pottawatomie,39.2628621,-96.5712404,.
L634129,Pottawatomie,39.2746169,-96.1429367,.
L616135,Riley,39.2778128,-96.6381025,.
L616134,Riley,39.2778128,-96.6381025,.
L991355,Riley,39.3061461,-96.655698,.
L638751,Riley,39.3074721,-96.6645813,.
L925847,Clay,39.3088003,-97.0486736,.
L964713,Clay,39.3094976,-97.0549393,.
L111728,Pottawatomie,39.34106,-96.37183,.
L111667,Clay,39.34503,-97.15567,.
L1060726,Rooks,39.4007438,-99.4574046,.
L885850,Riley,39.4409657,-96.7428589,.
L882203,Riley,39.4729079,-96.7559481,.
L909191,Mitchell,39.5135765,-98.3880615,.
L893679,Phillips,39.6469399,-99.1337585,.
L2019504,Republic,39.6810333,-97.9111862,.
L908202,Rawlins,39.6855911,-101.2189507,.
L879224,Marshall,39.7544488,-96.6747093,.
L879221,Nemaha,39.7649662,-96.0281725,.
L757658,Nemaha,39.7688322,-96.0302925,.
L908605,Decatur,39.8119627,-100.5202689,.
L997190,Rawlins,39.8148654,-101.0508728,.
L887253,Brown,39.8770075,-95.560112,.
L909238,Jewell,39.8838904,-98.0278087,.
L567984,Jewell,39.898742,-98.0613467,.
L893700,Smith,39.905144,-98.9363694,.
L911134,Jewell,39.9075636,-98.1369424,.
L283063,Hidalgo,31.507215,-109.0091801,.
L784704,Hidalgo,31.5206832,-109.016701,.
L492020,Dona_Ana,31.799683,-106.5593147,.
L1307145,Dona_Ana,31.8006447,-106.5499377,.
L367859,Dona_Ana,31.8069409,-106.559186,.
L1110110,Hidalgo,31.809895,-108.8072205,.
L1345000,Dona_Ana,31.8116961,-106.5653288,.
L1245745,Dona_Ana,32.021868,-106.6820808,.
L1154257,Eddy,32.0959137,-104.4692382,.
L1166493,Hidalgo,32.1200919,-108.9236712,.
L1134183,Dona_Ana,32.2278592,-106.798203,.
L826336,Dona_Ana,32.228195,-106.798439,.
L1123892,Dona_Ana,32.2416626,-106.8126011,.
L1083994,Dona_Ana,32.2438767,-106.8134594,.
L1344568,Dona_Ana,32.2556688,-106.8198948,.
L1084585,Dona_Ana,32.2640557,-106.8238449,.
L1301351,Dona_Ana,32.2685821,-106.828866,.
L1301343,Dona_Ana,32.2764724,-106.8290484,.
L1348793,Dona_Ana,32.2777831,-106.7602112,.
L1078303,Eddy,32.2950776,-104.0426302,.
L1078315,Eddy,32.2980703,-104.089247,.
L1338423,Dona_Ana,32.3135459,-106.8591623,.
L1073094,Eddy,32.3711541,-103.7951159,.
L1160554,Eddy,32.3835222,-104.1457772,.
L1064172,Eddy,32.3843467,-104.1522789,.
L1059202,Eddy,32.4366068,-104.2245269,.
L1063369,Eddy,32.449937,-104.2659509,.
L1065978,Dona_Ana,32.4907959,-106.9225502,.
L898415,Dona_Ana,32.4952844,-106.9220352,.
L1076062,Dona_Ana,32.4982615,-106.941433,.
L1240094,Dona_Ana,32.5154073,-106.9582558,.
L1089720,Eddy,32.5438829,-104.3668556,.
L1064846,Eddy,32.5452938,-104.3781853,.
L1066963,Eddy,32.5949545,-104.3490779,.
L1086761,Sierra,32.8083418,-107.3034668,.
L1085954,Sierra,32.8088558,-107.3033488,.
L1342635,Sierra,32.8307592,-107.311789,.
L1154591,Otero,32.8523541,-105.5447102,.
L1185167,Otero,32.8542108,-105.5477142,.
L1087114,Sierra,32.8559052,-107.2989607,.
L1087126,Sierra,32.8671522,-107.3047972,.
L1325193,Sierra,32.896795,-107.2957635,.
L1087138,Sierra,32.8973175,-107.2984886,.
L813533,Sierra,32.9035871,-107.3029518,.
L1250818,Grant,32.9105769,-108.5953903,.
L847465,Sierra,32.9115857,-107.2794342,.
L1056789,Sierra,32.9116037,-107.3075545,.
L853280,Sierra,32.9172059,-107.5370121,.
L1113728,Sierra,32.9175661,-107.5286865,.
L690501,Otero,32.9462737,-105.8328438,.
L281317,Otero,32.97789,-105.94154,.
L1185125,Otero,33.0044888,-105.6570625,.
L1132369,Chaves,33.0237773,-104.2595673,.
L1090914,Otero,33.063088,-106.0307318,.
L1234020,Sierra,33.1228388,-107.2550637,.
L1347021,Sierra,33.1447857,-107.2089156,.
L1085765,Sierra,33.1449896,-107.2088599,.
L1086010,Sierra,33.1467951,-107.2138166,.
L1166378,Otero,33.1473184,-105.8551839,.
L1166383,Otero,33.1475587,-105.8559269,.
L1085985,Sierra,33.1482683,-107.2066605,.
L1085976,Sierra,33.1488702,-107.2218418,.
L1085788,Sierra,33.1501188,-107.1821398,.
L1091225,Sierra,33.150523,-107.2169977,.
L1085779,Sierra,33.1519063,-107.1979165,.
L1091232,Sierra,33.1519602,-107.1978843,.
L1086014,Sierra,33.1526294,-107.1905029,.
L194006,Otero,33.15868,-105.85654,.
L1085754,Sierra,33.1827645,-107.2015643,.
L1102098,Chaves,33.1959918,-104.3425012,.
L1078165,Otero,33.2943775,-105.6871033,.
L813380,Sierra,33.2980363,-107.1770811,.
L1115636,Otero,33.2983412,-105.689131,.
L1325151,Sierra,33.3029862,-106.875,.
L1085909,Sierra,33.3167314,-107.178036,.
L1087148,Sierra,33.3169376,-107.1763945,.
L1085901,Sierra,33.3239708,-107.1758795,.
L1295849,Lincoln,33.4027848,-105.6253052,.
L1154056,Chaves,33.4356316,-104.4095081,.
L1154054,Chaves,33.4436891,-104.4063136,.
L1154045,Chaves,33.4559263,-104.401495,.
L1162320,Lincoln,33.5443903,-105.5658674,.
L891648,Roosevelt,33.6173712,-103.1065178,.
L1141797,Roosevelt,33.61843,-103.10599,.
L281907,Roosevelt,33.6425123,-103.3403836,.
L889977,Roosevelt,33.6428485,-103.3241844,.
L1155405,Roosevelt,33.6583438,-103.3403685,.
L1141554,Roosevelt,33.6607103,-103.0960464,.
L1154011,Roosevelt,33.6649252,-103.3402348,.
L1237661,Socorro,33.6779608,-106.9960535,.
L1091785,McCurtain,33.733905,-94.6440035,.
L1021736,McCurtain,33.7386159,-94.6204376,.
L694695,McCurtain,33.7409712,-94.6424103,.
L1588167,Socorro,33.744125,-106.897202,.
L1229863,Socorro,33.774296,-106.9021225,.
L1318471,Socorro,33.7903683,-106.892193,.
L1318054,Socorro,33.7903937,-106.8921514,.
L1059379,Socorro,33.7978055,-106.8800855,.
L876728,Socorro,33.7986391,-106.8821669,.
L1150814,Socorro,33.7997892,-106.8902081,.
L949294,Catron,33.8291074,-108.6266541,.
L1292077,Marshall,33.8807033,-96.808176,.
L1310500,Marshall,33.8818172,-96.8288612,.
L1148319,McCurtain,33.8967796,-94.825691,.
L200055,Socorro,34.0231527,-107.1310644,.
L112590,Socorro,34.03135,-106.81738,.
L1310508,Carter,34.0930418,-97.0374298,.
L1434411,Carter,34.1022388,-97.1017152,.
L933057,Pushmataha,34.1685294,-95.6859827,.
L1321616,Johnston,34.1888373,-96.6474581,.
L1312280,Johnston,34.1900831,-96.6447705,.
L1337843,Johnston,34.2108116,-96.6512667,.
L1342376,Johnston,34.2359364,-96.6794534,.
L1167054,Socorro,34.2478872,-106.901629,.
L1322925,Tillman,34.24932,-98.94093,.
L1071295,Tillman,34.2639555,-98.9321852,.
L1100875,Socorro,34.2754108,-106.8568039,.
L1434494,Carter,34.2855804,-97.1683075,.
L2202815,Socorro,34.2929629,-106.8434143,.
L1192598,Socorro,34.3279146,-106.8525124,.
L817680,Curry,34.34657,-103.13247,.
L1318698,Curry,34.3470092,-103.1343859,.
L277810,Tillman,34.3941837,-98.6814234,.
L1148998,Jackson,34.4118311,-99.6349239,.
L1360048,Curry,34.4125885,-103.2192545,.
L633429,Jackson,34.4179028,-99.6394515,.
L889961,De_Baca,34.43594,-104.21508,.
L392246,Murray,34.4445743,-97.0072174,.
L1335877,Johnston,34.4450022,-96.6317831,.
L1364974,Socorro,34.4708866,-106.8109742,.
L1117143,Valencia,34.5392539,-106.7634737,.
L1135608,Valencia,34.5435047,-106.7649865,.
L1164418,Valencia,34.5451043,-106.7621326,.
L1097649,Valencia,34.5491745,-106.7629266,.
L1153948,Valencia,34.5908371,-106.7473376,.
L1212120,Jackson,34.6548861,-99.3252468,.
L1116578,Jackson,34.6550273,-99.3231869,.
L1211997,Jackson,34.6551508,-99.4570613,.
L997203,Valencia,34.6673687,-106.7369118,.
L455909,Harmon,34.6837579,-99.9127579,.
L1235277,Valencia,34.6908893,-106.7439258,.
L329732,Comanche,34.7044707,-98.6259749,.
L1108211,Comanche,34.7153007,-98.6927605,.
L1094436,Comanche,34.7170645,-98.637228,.
L1108197,Comanche,34.723696,-98.4811878,.
L1191113,Comanche,34.7242251,-98.5082245,.
L1086481,Comanche,34.7274348,-98.5015297,.
L1085026,Comanche,34.728246,-98.595171,.
L1167478,Comanche,34.7363535,-98.5039437,.
L1164365,Valencia,34.7562461,-106.7129087,.
L1257570,Torrance,34.7565634,-106.0610676,.
L1068391,Torrance,34.7572333,-106.0600376,.
L1433899,Kiowa,34.7641583,-98.9888673,.
L1325438,Cibola,34.7684117,-107.9505892,.
L1163767,Kiowa,34.7693965,-99.0269852,.
L1163764,Kiowa,34.7693965,-99.0269852,.
L278238,Comanche,34.8031562,-98.3770146,.
L1063045,Comanche,34.8146489,-98.3669472,.
L1264562,Valencia,34.8479028,-106.7124367,.
L1074501,Bernalillo,34.8978991,-106.7011929,.
L1141419,Bernalillo,34.8989551,-106.7011929,.
L1135394,Bernalillo,34.8996942,-106.7009676,.
L1137438,Bernalillo,34.9049296,-106.684413,.
L1132952,Bernalillo,34.9051496,-106.6872454,.
L1138116,Bernalillo,34.9062054,-106.6859365,.
L1158617,Bernalillo,34.9062054,-106.684885,.
L1135391,Bernalillo,34.9062934,-106.6853786,.
L1134673,Guadalupe,34.9320165,-104.6789628,.
L594735,Guadalupe,34.9414803,-104.6768546,.
L1059357,Bernalillo,34.95009,-106.6817737,.
L475195,Bernalillo,34.9567115,-106.6751432,.
L1316092,Bernalillo,35.0157343,-106.6698834,.
L1090577,Bernalillo,35.016255,-106.6699076,.
L1274610,Bernalillo,35.0169074,-106.6788957,.
L1274604,Bernalillo,35.0225988,-106.6744995,.
L1275656,Bernalillo,35.0305938,-106.6913009,.
L1278953,Bernalillo,35.0337432,-106.6700095,.
L1334540,Grady,35.0342816,-97.863513,.
L112562,Bernalillo,35.049,-106.65903,.
L1277413,Bernalillo,35.0547321,-106.6882324,.
L1144101,Bernalillo,35.0604406,-106.657505,.
