ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
Oklahoma,Jefferson,34.0746,-97.830818,.,21.1,35.2,8.3,26.9,784,410,39.6,85.9,25,5974,1165,2295,301,69,319,250,1,-17,51.3,1607,825,16.6,57
Oklahoma,Johnston,34.204471,-96.647499,.,20.9,34.6,8.2,26.4,998,486,31,71.2,25,5910,1153,2225,304,66,320,254,1,-16.1,49.6,1550,565,16.2,59
Oklahoma,Kay,36.722874,-97.18602,.,19.1,34.2,5,29.2,835,478,34.8,71.4,62,5375,1635,2057,277,77,311,234,2,-20.9,50.8,1450,623,15.7,58
Oklahoma,Kingfisher,35.944298,-97.863525,.,19.7,34.7,6,28.7,768,442,38.6,78.5,49,5535,1515,2138,286,75,314,239,2,-19.7,51.5,1502,735,16.3,57
Oklahoma,Kiowa,34.789952,-99.059486,.,20.5,35.2,7.2,27.9,635,384,48,91.5,34,5784,1333,2245,294,74,316,242,1,-18.6,52.6,1596,961,17.3,55
Oklahoma,Le_Flore,35.142365,-94.775452,.,20.1,33.2,7.3,25.9,1176,539,25.6,61.7,31,5657,1279,2078,291,72,315,243,1,-18.8,48.9,1537,510,15.6,57
Oklahoma,Lincoln,35.69426,-97.063408,.,19.7,34.1,6.3,27.8,864,467,34.4,73.1,43,5537,1445,2086,289,73,314,241,1,-19.5,50.1,1493,633,16,58
Oklahoma,Logan,35.992411,-97.467766,.,19.5,34.4,5.9,28.5,804,452,36.7,76.2,50,5491,1524,2100,285,75,313,238,2,-20,50.8,1485,683,16,58
Oklahoma,Major,36.245104,-98.175629,.,19.4,34.7,5.5,29.2,723,420,40.6,82.6,56,5456,1591,2114,278,79,311,233,2,-20.5,51.9,1506,783,16.3,56
Oklahoma,Marshall,33.989067,-96.695854,.,20.9,34.6,8.2,26.4,987,488,31.3,70.8,25,5909,1155,2226,302,67,319,253,1,-16.4,49.6,1556,584,16.2,59
Oklahoma,Mayes,36.216947,-95.258629,.,19.3,33.4,5.8,27.5,1043,510,28.1,65.4,49,5398,1515,2004,284,73,313,241,2,-20.2,48.5,1437,491,15.3,59
Oklahoma,McClain,35.216635,-97.575447,.,20,34.4,6.7,27.7,830,447,36.1,76.9,39,5619,1393,2127,292,72,316,243,1,-18.8,50.5,1509,678,16.2,58
Oklahoma,McCurtain,33.743892,-94.654388,.,21,33.2,9.3,23.9,1274,549,24.4,60.5,19,5928,1041,2159,305,67,318,251,1,-15.8,47.4,1591,519,16,58
Oklahoma,McIntosh,35.378499,-95.561211,.,19.9,33.6,6.8,26.8,1072,515,27.9,65.3,36,5601,1353,2079,292,70,315,245,1,-18.7,49.1,1478,493,16,59
Oklahoma,Murray,34.432952,-97.107529,.,20.5,34.5,7.7,26.8,913,460,33.4,75,29,5783,1240,2171,298,69,318,248,1,-17.4,49.9,1540,627,16,58
Oklahoma,Muskogee,35.702307,-95.218208,.,19.6,33.4,6.5,26.9,1085,499,27.3,67,41,5501,1418,2032,289,71,314,243,2,-19.4,48.7,1466,493,16,59
Oklahoma,Noble,36.381209,-97.116554,.,19.2,34.1,5.4,28.7,850,481,34.4,70.9,56,5404,1581,2052,281,76,312,237,2,-20.6,50.3,1452,608,15.8,58
Oklahoma,Nowata,36.689156,-95.557739,.,19,33.3,5.2,28.1,1005,512,28.8,65.1,57,5315,1600,1977,276,76,311,235,2,-21.1,48.9,1431,499,15.1,58
Oklahoma,Okfuskee,35.474246,-96.302612,.,19.8,33.8,6.6,27.2,971,494,30.7,68.4,38,5562,1384,2065,292,71,316,246,1,-18.7,49.2,1472,523,16,59
Oklahoma,Oklahoma,35.54663,-97.584915,.,19.8,34.3,6.5,27.8,807,460,37,74.6,42,5574,1433,2114,292,72,316,244,1,-18.9,50.5,1480,672,16.3,59
Oklahoma,Osage,36.754152,-96.464531,.,18.8,33.5,4.9,28.6,912,505,31.6,66.4,63,5266,1656,1966,273,79,310,230,3,-21.5,49.3,1431,537,15.5,58
Oklahoma,Ottawa,36.798547,-94.753952,.,18.6,32.4,5.4,27,1156,572,24.8,56.5,57,5195,1618,1874,275,80,311,232,3,-21,48,1414,409,14.8,58
Oklahoma,Pawnee,36.422916,-96.958145,.,19.1,33.9,5.2,28.6,874,487,33.3,69.5,57,5369,1595,2028,279,76,311,235,2,-20.8,50,1444,578,15.7,58
Oklahoma,Payne,36.134374,-97.087952,.,19.3,33.9,5.7,28.2,858,479,34.1,70.7,52,5405,1543,2030,283,75,312,237,2,-20.4,49.8,1452,598,15.9,58
Oklahoma,Pittsburg,34.989066,-95.876884,.,20.1,33.8,7.1,26.7,1067,516,28.2,65.5,33,5660,1304,2099,294,69,316,246,1,-18.3,49.1,1497,501,16,59
Oklahoma,Pushmataha,34.168529,-95.685982,.,20.6,33.6,8.2,25.4,1139,540,26.8,62.3,25,5784,1173,2121,298,70,317,246,1,-17.2,48.4,1560,507,16.2,58
Oklahoma,Roger_Mills,35.714203,-99.819221,.,19,33.7,5.8,27.9,568,348,51.1,96.7,50,5318,1581,1982,273,88,308,219,1,-21.1,51.8,1540,971,17.2,54
Oklahoma,Rogers,36.301829,-95.753807,.,19.1,33.3,5.4,27.9,968,490,30.1,68,53,5349,1560,1985,282,73,312,239,2,-20.4,48.9,1419,511,15.5,59
Oklahoma,Seminole,35.135825,-96.560036,.,20.2,34.3,7.1,27.1,959,483,31.5,70.9,34,5687,1318,2137,294,70,316,246,1,-18.3,49.8,1515,575,16,58
Oklahoma,Sequoyah,35.455426,-94.924103,.,20,33.4,7.1,26.3,1140,526,26.3,63.5,34,5613,1327,2073,290,71,314,243,1,-19,48.8,1510,505,15.6,58
Oklahoma,Stephens,34.563101,-97.804153,.,20.4,34.7,7.3,27.3,808,432,37.6,80.2,32,5746,1293,2176,296,71,316,245,1,-18.2,50.8,1553,745,16.6,57
Oklahoma,Texas,36.667402,-101.385033,.,17.7,32.1,4.7,27.4,444,298,62.5,107.8,70,4913,1819,1745,250,100,300,200,1,-24.5,50.9,1544,1100,17.4,49
Oklahoma,Tillman,34.283897,-98.942734,.,21.2,35.8,8.1,27.8,654,371,47.7,96.6,27,6029,1197,2374,301,69,318,249,1,-17.2,53,1640,988,17.2,55
Oklahoma,Tulsa,36.187813,-95.911163,.,19.2,33.5,5.5,28,959,488,30.5,68.7,51,5390,1542,2013,284,72,313,241,2,-20,49.1,1420,516,15.4,60
Oklahoma,Wagoner,35.901454,-95.380249,.,19.6,33.5,6.3,27.2,1068,513,27.7,65.3,43,5495,1450,2049,288,71,314,243,2,-19.5,48.8,1456,486,15.7,59
Oklahoma,Washington,36.707659,-95.915543,.,18.8,33.3,4.9,28.4,931,480,31,69.4,61,5278,1637,1964,273,79,309,230,3,-21.6,49.1,1442,552,15.4,57
Oklahoma,Washita,35.352482,-98.772209,.,19.8,34.6,6.5,28.1,686,404,43.5,85.7,43,5568,1459,2137,287,78,313,235,1,-19.6,52.1,1553,868,16.9,56
Oklahoma,Woods,36.69564,-98.98288,.,18.8,33.9,4.8,29.2,613,356,46.9,95.2,67,5281,1714,2024,262,88,306,218,2,-22.8,52,1510,896,16.4,54
Oklahoma,Woodward,36.47937,-99.43679,.,18.6,33.6,5,28.7,609,361,47,93.2,64,5210,1706,1955,265,89,306,218,2,-22.3,51.5,1482,873,16.8,55
